7	魔法力火炬[3]	1	1	1	1	1	255
7	精神力火炬[3]	1	1	1	1	1	255
1	经验卷轴30%[1h]	1	1	1	1	1	255
1	经验卷轴30%[3h]	1	1	1	1	1	255
1	经验卷轴30%[5h]	1	1	1	1	1	255
1	经验卷轴30%[24h]	1	1	1	1	1	255
1	经验卷轴3[3h]	1	1	1	1	1	255
1	经验卷轴3[24h]	1	1	1	1	1	255
1	狂暴之力药剂[3h]	1	1	1	1	1	255
1	狂暴之力药剂[24h]	1	1	1	1	1	255
1	无尽能量药剂[30m]	1	1	1	1	1	255
1	装备特修锤	1	1	1	1	1	255
1	装备修理锤	1	1	1	1	1	255
1	雷霆剑法	1	1	1	1	1	255
1	擒龙手	1	1	1	1	1	255
1	双龙斩	1	1	1	1	1	255
1	龙影剑法	1	1	1	1	1	255
1	净化术	1	1	1	1	1	255
1	剑气爆	1	1	1	1	1	255
1	护身气幕	1	1	1	1	1	255
1	嗜血术	1	1	1	1	1	255
1	天务	1	1	1	1	1	255
1	天霜冰环	1	1	1	1	1	255
1	火龙气焰	1	1	1	1	1	255
1	冰焰术	1	1	1	1	1	255
1	深延术	1	1	1	1	1	255
1	瘟疫	1	1	1	1	1	255
1	诅咒术	1	1	1	1	1	255
1	血龙水	1	1	1	1	1	255
1	毒云	1	1	1	1	1	255
1	阴阳盾	1	1	1	1	1	255
5	测试项链	1	1	1	1	1	255
1	金币	1	1	1	1	1	255
